property_name,price,house_type,area_in_sq_ft,no_of_bedrooms,no_of_bathrooms,no_of_receptions,city,postal_code,location,nearest_station,postcode_latitude,postcode_longitude,station_latitude,station_longitude,price_per_sqft,distance_miles
Thornton Avenue,20000,House,2178,4,4,4,London,W4 1QF,Chiswick,Chiswick Park,51.4982,-0.2758,51.4946,-0.267874,9.182736455463727,0.42
Corney Reach Way,117500,House,1752,3,3,3,London,W4 2TY,Chiswick,Chiswick Park,51.4891,-0.2755,51.4946,-0.267874,67.0662100456621,0.5
Fulham Park Gardens,235000,House,2720,6,6,6,London,SW6 4JX,Fulham,Imperial Wharf,51.4663,-0.2009,51.4751,-0.182927,86.3970588235294,0.98
Chepstow Road,155000,Flat / Apartment,1227,2,2,2,London,W2 5BH,Notting Hill,Paddington,51.5173,-0.2083,51.5155,-0.175365,126.32436837815811,1.42
St. Dionis Road,250000,House,2314,4,4,4,London,SW6 4TT,Fulham,Imperial Wharf,51.4692,-0.1972,51.4751,-0.182927,108.038029386344,0.74
Weststand Apartments,69500,Flat / Apartment,871,2,2,2,London,N5 1FH,Highbury,Canonbury,51.557,-0.10358,51.5438,-0.090632,79.79334098737084,1.07
Philbeach Gardens,179500,Flat / Apartment,1402,4,4,4,London,SW5 9DY,Earls Court,Earls Court,51.4885,-0.1875,51.4916,-0.193903,128.03138373751784,0.35
Wandsworth Common West Side,255000,House,2665,5,5,5,London,SW18 2ED,Wandsworth,Wandsworth Town,51.507,-0.226253,51.461,-0.188251,95.68480300187618,3.57
Oyster Wharf,56500,Flat / Apartment,711,2,2,2,London,SW11 3RJ,Battersea,Clapham Junction,51.4713,-0.17742,51.4645,-0.170518,79.46554149085794,0.56
Block A,250000,Flat / Apartment,1950,3,3,3,London,SE1 9FU,South Bank,London Bridge,51.5072,-0.10117,51.508,-0.087672,128.2051282051282,0.58
East Hill,88500,Flat / Apartment,920,2,2,2,London,SW18 2HG,Wandsworth,Wandsworth Town,51.5079,-0.225347,51.461,-0.188251,96.19565217391305,3.61
Sefton Street,399950,New development,362,1,1,1,London,SW15 1NA,Putney,Putney Bridge,51.4761,-0.256302,51.4683,-0.208795,1104.8342541436464,2.11
Darwin Court,89500,Flat / Apartment,1013,2,2,2,London,NW1 7BQ,Camden,Camden Town,51.5379,-0.14866,51.5423,-0.13956,88.35143139190524,0.5
North Side Wandsworth Common,55000,Flat / Apartment,654,2,2,2,London,SW18 2SL,Wandsworth,Wandsworth Town,51.5124,-0.220968,51.461,-0.188251,84.09785932721712,3.82
Airedale Road,145000,House,2270,4,4,4,London,SW12 8SF,Balham,Balham,51.4441,-0.15217,51.4452,-0.1517,63.87665198237885,0.08
Television Centre,116000,New development,861,2,2,2,London,W12 7FT,Shepherds Bush,Shepherds Bush,51.5132,-0.2376,51.5053,-0.222986,134.72706155632986,0.83
Atrium Apartments,250000,Flat / Apartment,1227,2,2,2,London,NW8 7EA,Westminster,St. Johns Wood,51.5285,-0.16653,51.5317,-0.17419,203.74898125509372,0.4
Ennismore Gardens,157500,Flat / Apartment,699,1,1,1,London,SW7 1NP,South Kensington,South Kensington,51.4987,-0.178,51.494,-0.173044,225.32188841201716,0.39
Langdon Park Road,250000,House,3613,7,7,7,London,N6 5QG,Highgate,Highgate,51.5733,-0.13901,51.5706,-0.14924,69.1945751453086,0.48
Draycott Place,115000,Flat / Apartment,682,1,1,1,London,SW3 2SB,Chelsea,South Kensington,51.4922,-0.1561,51.494,-0.173044,168.6217008797654,0.74
Fassett Square,145000,House,1727,4,4,4,London,E8 1DQ,Hackney,Hackney Downs,51.5469,-0.06559,51.5486,-0.060686,83.96062536189925,0.24
Cadogan Lane,265000,House,1304,2,2,2,London,SW1X 9DX,Knightsbridge,Victoria,51.4997,-0.1608,51.4952,-0.1445,203.22085889570553,0.77
Birkbeck Road,117500,House,1601,4,4,4,London,SW19 8NZ,Wimbledon,Wimbledon,51.425,-0.190819,51.4215,-0.206403,73.39163023110557,0.71
Loddiges Road,36000,Flat / Apartment,630,2,2,2,London,E9 7PJ,South Hackney,Homerton,51.5463,-0.0404,51.5484,-0.0412,57.142857142857146,0.15
Linnet Court,67000,Flat / Apartment,920,2,2,2,London,SW15 6RJ,Putney,Putney Bridge,51.4873,-0.24543,51.4683,-0.208795,72.82608695652173,2.05
Hartismere Road,125000,House,1828,4,4,4,London,SW6 7UE,Fulham,Imperial Wharf,51.4782,-0.1808,51.4751,-0.182927,68.38074398249454,0.23
Ayr Court,35000,Flat / Apartment,422,1,1,1,London,W3 0EA,Acton,Acton Central,51.5163,-0.2758,51.5087,-0.262807,82.93838862559242,0.77
Trevor Square,425000,House,1978,4,4,4,London,SW7 1DY,Knightsbridge,South Kensington,51.4999,-0.1781,51.494,-0.173044,214.86349848331648,0.46
Porteus Place,122500,Flat / Apartment,1262,3,3,3,London,SW4 0AS,Clapham,Clapham Common,51.4585,-0.1304,51.4621,-0.137359,97.06814580031696,0.39
Newark Street,115000,House,1447,4,4,4,London,E1 2AA,Whitechapel,Aldgate East,51.517,-0.06032,51.5156,-0.070839,79.47477539737388,0.46
Larkhall Rise,225000,House,2422,5,5,5,London,SW4 6LB,Clapham,Clapham Common,51.4651,-0.1263,51.4621,-0.137359,92.89843104872007,0.52
Gore Road,40500,Flat / Apartment,376,1,1,1,London,E9 7HR,South Hackney,Homerton,51.5488,-0.039,51.5484,-0.0412,107.7127659574468,0.1
Southgate Road,169500,House,2160,4,4,4,London,N1 3HX,Islington,Angel,51.5441,-0.08392,51.5325,-0.106036,78.47222222222223,1.24
Cross Street,85000,Flat / Apartment,770,2,2,2,London,N1 2BA,Islington,Angel,51.5395,-0.10157,51.5325,-0.106036,110.3896103896104,0.52
Television Centre,129500,Flat / Apartment,924,2,2,2,London,W12 7FT,Shepherds Bush,Shepherds Bush,51.5132,-0.2376,51.5053,-0.222986,140.15151515151516,0.83
80 Rainville Road,275000,Flat / Apartment,1765,3,3,3,London,W6 9HS,Hammersmith,Hammersmith,51.4855,-0.2207,51.492,-0.22364,155.80736543909347,0.47
The Tower,275000,Flat / Apartment,1539,3,3,3,London,SW8 2DA,Kensington,Vauxhall,51.4704,-0.1289,51.4875,-0.12293,178.68745938921379,1.21
Maddox Street,150000,Flat / Apartment,638,1,1,1,London,W1S 2QJ,Mayfair,Green Park,51.512,-0.1406,51.5066,-0.142911,235.10971786833855,0.39
Mulberry Court,110000,Flat / Apartment,1461,3,3,3,London,E1 0EW,Shadwell,Aldgate East,51.5107,-0.05983,51.5156,-0.070839,75.29089664613278,0.58
Eton Avenue,475000,House,2890,5,5,5,London,NW3 3HL,Hampstead,Hampstead,51.5449,-0.16828,51.5565,-0.178301,164.3598615916955,0.91
Castelnau,250000,House,3053,5,5,5,London,SW13 9EW,Barnes,Barnes Bridge,51.4853,-0.228613,51.472,-0.252633,81.88666885031117,1.38
Richard Burbidge Mansions,125000,Flat / Apartment,1281,2,2,2,London,SW13 8RB,Barnes,Barnes Bridge,51.4836,-0.232887,51.472,-0.252633,97.5800156128025,1.17
Boat Race House,165000,New development,1887,2,2,2,London,SW14 8HL,Mortlake,Mortlake,51.4723,-0.260077,51.4699,-0.268523,87.44038155802862,0.4
Hasker Street,350000,House,1481,3,3,3,London,SW3 2LQ,Chelsea,South Kensington,51.4929,-0.1619,51.494,-0.173044,236.3268062120189,0.49
Somerset Square,425000,House,2631,2,2,2,London,W14 8EE,West Kensington,West Kensington,51.4962,-0.2232,51.4907,-0.205944,161.53553781832002,0.83
Craven Hill Gardens,110000,Flat / Apartment,718,1,1,1,London,W2 3EA,Bayswater,Paddington,51.5185,-0.1908,51.5155,-0.175365,153.2033426183844,0.7
Studdridge Street,310000,House,2885,6,6,6,London,SW6 3SL,Fulham,Imperial Wharf,51.4756,-0.2089,51.4751,-0.182927,107.45233968804159,1.12
Spinnaker House,70000,Flat / Apartment,990,2,2,2,London,SW18 1FR,Wandsworth,Wandsworth Town,51.5003,-0.232746,51.461,-0.188251,70.70707070707071,3.32
Artillery Mansions,160000,Flat / Apartment,1078,2,2,2,London,SW1H 0HX,Westminster,Westminster,51.4985,-0.133521,51.5004,-0.12654,148.4230055658627,0.33
Huntingfield Road,62500,House,899,2,2,2,London,SW15 5ER,Putney,Putney Bridge,51.4842,-0.24845,51.4683,-0.208795,69.52169076751946,2.03
Briary Close,189500,House,1975,5,5,5,London,NW3 3JZ,Hampstead,Hampstead,51.5432,-0.16839,51.5565,-0.178301,95.9493670886076,1.01
Ladbroke Grove,48500,Flat / Apartment,454,1,1,1,London,W11 1PG,North Kensington,Ladbroke Grove,51.5182,-0.2052,51.5173,-0.211102,106.82819383259911,0.26
Layer Gardens,215000,House,2887,6,6,6,London,W3 9PR,Acton,Acton Central,51.5126,-0.2727,51.5087,-0.262807,74.4717700034638,0.5
Sindercombe Mews,120000,House,1358,2,2,2,London,W12 9BQ,Shepherds Bush,Shepherds Bush,51.5092,-0.2582,51.5053,-0.222986,88.36524300441826,1.54
Faraday Lodge,56500,Flat / Apartment,895,2,2,2,London,SE10 0QL,Greenwich,Greenwich,51.4952,0.01519,51.4686,0.048831,63.12849162011173,2.34
Broomwood Road,60000,Flat / Apartment,736,3,3,3,London,SW11 6JF,Battersea,Clapham Junction,51.4538,-0.16285,51.4645,-0.170518,81.52173913043478,0.81
Boat Race House,185000,New development,1978,3,3,3,London,SW14 8HL,Mortlake,Mortlake,51.4723,-0.260077,51.4699,-0.268523,93.5288169868554,0.4
Eglantine Road,127500,House,1766,4,4,4,London,SW18 2DD,Wandsworth,Wandsworth Town,51.5053,-0.227914,51.461,-0.188251,72.19705549263873,3.5
Longmoore Street,210000,House,1913,4,4,4,London,SW1V 1JQ,Pimlico,Victoria,51.4951,-0.141031,51.4952,-0.1445,109.77522216414009,0.15
Elizabeth Street,345000,Flat / Apartment,2377,5,5,5,London,SW1W 9PB,Belgravia,Victoria,51.5149,-0.140054,51.4952,-0.1445,145.1409339503576,1.37
Elsworthy Rise,105000,New development,546,1,1,1,London,NW3 3DS,Hampstead,Hampstead,51.5415,-0.1638,51.5565,-0.178301,192.30769230769232,1.21
Mandeville Courtyard,99500,Flat / Apartment,1115,2,2,2,London,SW11 4NB,Battersea,Clapham Junction,51.4742,-0.15734,51.4645,-0.170518,89.23766816143498,0.88
Hornsey Lane Gardens,115000,Flat / Apartment,1346,3,3,3,London,N6 5NY,Highgate,Highgate,51.5733,-0.13577,51.5706,-0.14924,85.43833580980683,0.61
Boat Race House,220000,Penthouse,1715,2,2,2,London,SW14 8HL,Mortlake,Mortlake,51.4723,-0.260077,51.4699,-0.268523,128.2798833819242,0.4
Boat Race House,180000,Penthouse,1490,2,2,2,London,SW14 8HL,Mortlake,Mortlake,51.4723,-0.260077,51.4699,-0.268523,120.80536912751678,0.4
Warwick Way,68000,Flat / Apartment,681,2,2,2,London,SW1V 1QR,Pimlico,Victoria,51.4943,-0.139985,51.4952,-0.1445,99.85315712187959,0.2
Butler House,92500,New development,1033,3,3,3,London,W9 2DP,Maida Vale,Maida Vale,51.5241,-0.1974,51.5276,-0.190592,89.54501452081317,0.38
Westbourne Terrace Road,180000,Flat / Apartment,1441,3,3,3,London,W2 6NG,Bayswater,Paddington,51.5167,-0.2206,51.5155,-0.175365,124.91325468424705,1.95
Packington Street,10000,Flat / Apartment,923,2,2,2,London,N1 8RA,Islington,Angel,51.537,-0.09921,51.5325,-0.106036,10.834236186348862,0.43
Horseshoe Court,83500,Flat / Apartment,744,2,2,2,London,EC1V 4JU,Clerkenwell,Old Street,51.5239,-0.10174,51.5256,-0.087609,112.23118279569893,0.62
Tring Avenue,190000,House,2599,5,5,5,London,W5 3QD,Ealing,Ealing Broadway,51.5055,-0.3172,51.515,-0.300407,73.10504040015391,0.98
Jackson & Joseph Building,190000,Flat / Apartment,2114,2,2,2,London,E1 6QJ,Whitechapel,Aldgate East,51.5197,-0.07294,51.5156,-0.070839,89.87701040681173,0.3
Upper Richmond Road,54000,Flat / Apartment,615,2,2,2,London,SW15 2TX,Putney,Putney Bridge,51.4817,-0.250866,51.4683,-0.208795,87.8048780487805,2.03
Poppyfield House,46000,Flat / Apartment,767,2,2,2,London,SE10 8GD,Greenwich,Greenwich,51.4718,-0.01411,51.4686,0.048831,59.97392438070404,2.72
Ormond House,73000,Flat / Apartment,626,2,2,2,London,SW1P 2TB,Westminster,Victoria,51.4944,-0.132131,51.4952,-0.1445,116.61341853035144,0.53
Lingfield Road,149500,Flat / Apartment,1618,3,3,3,London,SW19 4PU,Wimbledon,Wimbledon,51.4238,-0.198467,51.4215,-0.206403,92.39802224969098,0.38
Carlton Hill,119500,Flat / Apartment,839,2,2,2,London,NW8 0JY,Westminster,St. Johns Wood,51.5369,-0.18023,51.5317,-0.17419,142.43146603098927,0.44
Eardley Crescent,77500,Flat / Apartment,828,2,2,2,London,SW5 9JS,Earls Court,Earls Court,51.4876,-0.185,51.4916,-0.193903,93.59903381642512,0.47
Anhalt Road,320000,House,2634,5,5,5,London,SW11 4NZ,Battersea,Clapham Junction,51.4801,-0.16664,51.4645,-0.170518,121.48823082763857,1.09
Ellington Street,50000,Flat / Apartment,462,1,1,1,London,N7 8PL,Holloway,Caledonian Road & Barnsbury,51.5459,-0.11104,51.5435,-0.114886,108.22510822510823,0.23
17 Lillie Square,217000,New development,1083,3,3,3,London,SW6 1UE,Fulham,Imperial Wharf,51.4757,-0.2008,51.4751,-0.182927,200.36934441366574,0.77
Queens Gate Terrace,139500,Flat / Apartment,924,2,2,2,London,SW7 5PL,South Kensington,South Kensington,51.4982,-0.1751,51.494,-0.173044,150.97402597402598,0.3
Brynmaer Road,230000,House,2062,4,4,4,London,SW11 4EW,Battersea,Clapham Junction,51.4738,-0.16189,51.4645,-0.170518,111.54219204655674,0.74
Battersea High Street,90000,House,902,2,2,2,London,SW11 3HX,Battersea,Clapham Junction,51.4736,-0.17388,51.4645,-0.170518,99.77827050997783,0.65
Belgravia Court,135000,Flat / Apartment,750,2,2,2,London,SW1W 0NY,Belgravia,Victoria,51.4937,-0.151287,51.4952,-0.1445,180.0,0.31
Icon Apartments,50000,Penthouse,4004,4,4,4,London,SW1V 3JY,Pimlico,Victoria,51.4905,-0.135278,51.4952,-0.1445,12.487512487512488,0.51
Queensmill Road,230000,House,2713,6,6,6,London,SW6 6JP,Fulham,Imperial Wharf,51.4733,-0.1823,51.4751,-0.182927,84.77699963140435,0.13
Castlebar Hill,95000,House,968,2,2,2,London,W5 1TD,Ealing,Ealing Broadway,51.5136,-0.3056,51.515,-0.300407,98.14049586776859,0.24
St. Georges Square,232500,Penthouse,1895,4,4,4,London,SW1V 3QN,Pimlico,Victoria,51.4901,-0.134755,51.4952,-0.1445,122.69129287598945,0.55
Coleherne Court,119500,Flat / Apartment,1039,3,3,3,London,SW5 0EE,Earls Court,Earls Court,51.4907,-0.1897,51.4916,-0.193903,115.01443695861406,0.19
Airedale Avenue,225000,House,1874,5,5,5,London,W4 2NW,Chiswick,Chiswick Park,51.491,-0.2685,51.4946,-0.267874,120.06403415154749,0.25
Bridges Wharf,59500,Flat / Apartment,674,2,2,2,London,SW11 3GZ,Battersea,Clapham Junction,51.4691,-0.17873,51.4645,-0.170518,88.27893175074183,0.48
Birdhurst Road,70000,Flat / Apartment,801,3,3,3,London,SW18 1AR,Wandsworth,Wandsworth Town,51.4989,-0.234105,51.461,-0.188251,87.39076154806492,3.28
Ann Street,67500,Flat / Apartment,736,2,2,2,London,N1 7FF,Islington,Angel,51.535,-0.09576,51.5325,-0.106036,91.71195652173913,0.47
Quartz House,80000,Flat / Apartment,907,2,2,2,London,W5 2XA,Ealing,Ealing Broadway,51.5096,-0.3074,51.515,-0.300407,88.20286659316427,0.48
Kings Road,110000,Flat / Apartment,1156,2,2,2,London,SW10 0TX,Chelsea,West Brompton,51.4809,-0.18408,51.487,-0.195185,95.15570934256056,0.64
Kingsway,99500,Flat / Apartment,685,2,2,2,London,WC2B 6EL,Holborn,Covent Garden,51.5144,-0.1199,51.5129,-0.12255,145.25547445255475,0.15
North Gate,350000,Flat / Apartment,2423,4,4,4,London,NW8 7EJ,Westminster,St. Johns Wood,51.5323,-0.16676,51.5317,-0.17419,144.44903012794057,0.32
Burlington Gardens,395000,House,4188,7,7,7,London,W4 4LT,Chiswick,Chiswick Park,51.4952,-0.2881,51.4946,-0.267874,94.3170964660936,0.87
Wilton Place,90000,House,4039,5,5,5,London,SW1X 8RL,Knightsbridge,Victoria,51.4999,-0.1551,51.4952,-0.1445,22.282743253280515,0.56
Oaklands Estate,50000,Flat / Apartment,945,4,4,4,London,SW4 8AG,Clapham,Clapham Common,51.4595,-0.1392,51.4621,-0.137359,52.91005291005291,0.2
Kirby Street,95000,Flat / Apartment,870,2,2,2,London,EC1N 8TE,Clerkenwell,Chancery Lane,51.52,-0.10736,51.5181,-0.11236,109.19540229885058,0.25
St. Lukes Avenue,110000,New development,1310,2,2,2,London,SW4 7EB,Clapham,Clapham Common,51.4611,-0.1407,51.4621,-0.137359,83.96946564885496,0.16
Carillon Court,47000,Penthouse,496,1,1,1,London,E1 5EN,Whitechapel,Aldgate East,51.5185,-0.06763,51.5156,-0.070839,94.75806451612904,0.24
Hopkinsons Place,125000,Flat / Apartment,969,3,3,3,London,NW1 8TN,Camden,Camden Town,51.5398,-0.15517,51.5423,-0.13956,128.99896800825593,0.69
Reform Street,85000,House,1017,2,2,2,London,SW11 5AJ,Battersea,Clapham Junction,51.4714,-0.16007,51.4645,-0.170518,83.57915437561455,0.66
Tufton Court,132500,Flat / Apartment,1167,3,3,3,London,SW1P 3QH,Westminster,Victoria,51.4923,-0.129516,51.4952,-0.1445,113.53898886032562,0.68
St. Peters Square,340000,House,2441,4,4,4,London,W6 9AB,Hammersmith,Hammersmith,51.4846,-0.2194,51.492,-0.22364,139.2871773863171,0.54
Drake House,165000,Flat / Apartment,1189,2,2,2,London,SW1P 4LY,Westminster,Victoria,51.4902,-0.126901,51.4952,-0.1445,138.77207737594617,0.83
The Belvedere,275000,Flat / Apartment,2080,4,4,4,London,SW10 0XA,Chelsea,West Brompton,51.4748,-0.18069,51.487,-0.195185,132.21153846153845,1.05
Wheatley Street,220000,Flat / Apartment,1119,2,2,2,London,W1G 8PS,Marylebone,Oxford Circus,51.517,-0.1498,51.5153,-0.142008,196.6041108132261,0.36
Ellerby Street,387500,House,4095,7,7,7,London,SW6 6EY,Fulham,Imperial Wharf,51.4728,-0.1832,51.4751,-0.182927,94.62759462759463,0.16
Cornwall Gardens,435000,Penthouse,2494,3,3,3,London,SW7 4BQ,South Kensington,South Kensington,51.4975,-0.1655,51.494,-0.173044,174.41860465116278,0.4
Colefax Building,47500,Flat / Apartment,542,1,1,1,London,E1 1EQ,Whitechapel,Aldgate East,51.5155,-0.06582,51.5156,-0.070839,87.63837638376384,0.22
Sculpture House,45000,Flat / Apartment,738,2,2,2,London,E1 3FE,Stepney,Aldgate East,51.5203,-0.04124,51.5156,-0.070839,60.97560975609756,1.31
Westbourne Terrace,145000,Flat / Apartment,1067,2,2,2,London,W2 6QT,Bayswater,Paddington,51.5159,-0.2221,51.5155,-0.175365,135.8950328022493,2.01
Durham Terrace,225000,Flat / Apartment,1539,2,2,2,London,W2 5PB,Bayswater,Paddington,51.5155,-0.211,51.5155,-0.175365,146.19883040935673,1.53
Cedars Road,350000,House,3001,5,5,5,London,SW13 0HP,Barnes,Barnes Bridge,51.4814,-0.241048,51.472,-0.252633,116.62779073642119,0.82
New Atlas Wharf,86500,Flat / Apartment,1551,3,3,3,London,E14 3SS,Canary Wharf,Canary Wharf,51.4958,-0.02669,51.5049,-0.019001,55.77047066408768,0.71
Residence Tower,59500,Flat / Apartment,795,2,2,2,London,N4 2BS,Finsbury Park,Finsbury Park,51.5715,-0.08984,51.5648,-0.106414,74.84276729559748,0.85
Acfold Road,265000,House,2454,6,6,6,London,SW6 2AL,Fulham,Imperial Wharf,51.4797,-0.1944,51.4751,-0.182927,107.98696006519967,0.59
Dalling Road,110000,House,1454,4,4,4,London,W6 0JD,Hammersmith,Hammersmith,51.4905,-0.2428,51.492,-0.22364,75.65337001375516,0.83
Doulton House,119500,Flat / Apartment,1024,3,3,3,London,SW6 2FS,Fulham,Imperial Wharf,51.4783,-0.1911,51.4751,-0.182927,116.69921875,0.42
Queensbridge Road,97500,Flat / Apartment,1194,3,3,3,London,E8 3AR,Hackney,Hackney Downs,51.5448,-0.06978,51.5486,-0.060686,81.65829145728644,0.47
Hereford Road,72500,Flat / Apartment,521,1,1,1,London,W2 5AJ,Notting Hill,Paddington,51.5177,-0.2064,51.5155,-0.175365,139.15547024952016,1.34
Hollandgreen Place,275000,New development,1184,2,2,2,London,W8 6AX,Kensington,High Street Kensington,51.5004,-0.1948,51.5003,-0.19211,232.26351351351352,0.12
South Quay Plaza,137500,New development,1203,3,3,3,London,E14 9SH,Canary Wharf,Canary Wharf,51.5007,-0.01726,51.5049,-0.019001,114.2975893599335,0.3
Wardian West Tower,185000,Penthouse,1268,2,2,2,London,E14 9TP,Canary Wharf,Canary Wharf,51.501,-0.02194,51.5049,-0.019001,145.89905362776025,0.3
Kings Gate Walk,182500,New development,934,2,2,2,London,SW1E 6AN,St Jamess,Victoria,51.4987,-0.137291,51.4952,-0.1445,195.39614561027838,0.39
Fairacres,132500,Flat / Apartment,2403,4,4,4,London,SW15 5LX,Putney,Putney Bridge,51.4847,-0.247997,51.4683,-0.208795,55.13940907199334,2.03
Buckingham Gate,75000,Flat / Apartment,596,1,1,1,London,SW1E 6PB,St Jamess,Victoria,51.4979,-0.136763,51.4952,-0.1445,125.83892617449665,0.38
Wardian East Tower,57500,New development,531,1,1,1,London,E14 9TP,Canary Wharf,Canary Wharf,51.501,-0.02194,51.5049,-0.019001,108.28625235404897,0.3
Gertrude Street,142500,Flat / Apartment,983,2,2,2,London,SW10 0JG,Chelsea,West Brompton,51.4836,-0.1801,51.487,-0.195185,144.96439471007122,0.69
The Arthaus Apartments,55000,Flat / Apartment,672,2,2,2,London,E8 3FF,Hackney,Hackney Downs,51.5435,-0.05729,51.5486,-0.060686,81.8452380952381,0.38
Duchess of Bedford House,220000,Flat / Apartment,1337,3,3,3,London,W8 7QN,Kensington,High Street Kensington,51.4987,-0.1842,51.5003,-0.19211,164.54749439042632,0.36
Malvern Terrace,20000,House,1450,4,4,4,London,N1 1HR,Islington,Angel,51.5392,-0.11045,51.5325,-0.106036,13.793103448275861,0.5
Aberdeen Road,350000,House,3247,5,5,5,London,N5 2XB,Highbury,Canonbury,51.5563,-0.09501,51.5438,-0.090632,107.79180782260548,0.88
23 Maud Street,76500,Flat / Apartment,1234,3,3,3,London,E16 1YU,Canning Town,Royal Victoria,51.5166,0.01195,51.5091,0.017595,61.993517017828204,0.57
Gayville Road,87500,Flat / Apartment,782,2,2,2,London,SW11 6JP,Battersea,Clapham Junction,51.4526,-0.16175,51.4645,-0.170518,111.8925831202046,0.9
Boat Race House,132000,New development,1452,2,2,2,London,SW14 8HL,Mortlake,Mortlake,51.4723,-0.260077,51.4699,-0.268523,90.9090909090909,0.4
Whiston House,55000,Flat / Apartment,558,2,2,2,London,N1 2DH,Islington,Angel,51.5416,-0.10038,51.5325,-0.106036,98.5663082437276,0.67
Sussex Square,160000,Flat / Apartment,1535,4,4,4,London,W2 2SR,Paddington,Paddington,51.5175,-0.1829,51.5155,-0.175365,104.23452768729642,0.35
St Johns Place,89000,Flat / Apartment,800,2,2,2,London,EC1M 4NP,Clerkenwell,Farringdon,51.5222,-0.10384,51.5202,-0.10484,111.25,0.14
Junction House,86200,New development,978,3,3,3,London,SW11 2NU,Battersea,Clapham Junction,51.4654,-0.17081,51.4645,-0.170518,88.13905930470348,0.06
Regents House,77500,New development,636,1,1,1,London,SW11 4FA,Battersea,Clapham Junction,51.4782,-0.14659,51.4645,-0.170518,121.85534591194968,1.4
Charles Street,160000,New development,1500,3,3,3,London,SW13 0NZ,Barnes,Barnes Bridge,51.4826,-0.237939,51.472,-0.252633,106.66666666666667,0.97
Queens Gate Place,195000,Flat / Apartment,1376,2,2,2,London,SW7 5NU,South Kensington,South Kensington,51.4979,-0.1739,51.494,-0.173044,141.71511627906978,0.27
Goodwood Court,68000,Flat / Apartment,484,1,1,1,London,W1W 5DZ,Marylebone,Goodge Street,51.5174,-0.1438,51.5206,-0.134357,140.49586776859505,0.46
Overstrand Mansions,180000,Flat / Apartment,1386,3,3,3,London,SW11 4HA,Battersea,Clapham Junction,51.4751,-0.15712,51.4645,-0.170518,129.87012987012986,0.93
